1651.0,25569244.0,0.0,0.0,1.0,1.0,0.0
1650.6069456726975,25569243.779926527,0.38859431336570466,0.21695166396905202,0.9753907464209713,0.9726479974164989,0.005000000129068087
1650.2139407837974,25569243.565194152,0.7683267033380945,0.4225161226250658,0.960179202877906,0.952094267366761,0.020000000129068083
1649.8209855328234,25569243.354341798,1.1393980388635907,0.6184550374028632,0.9538944345887592,0.9378442322911203,0.04500000012906808
1649.4280801125874,25569243.146011718,1.5020046352622909,0.8063785165867478,0.9560836655782773,0.9294658374371974,0.08000000012906808
1649.0352247100443,25569242.938936353,1.8563383554712318,0.9877623258623628,0.966311656763659,0.9265835396388538,0.12500000012906803
1648.6424195070779,25569242.731926285,2.202586711268317,1.1639635396687562,0.9841600956900463,0.9288728937067265,0.18000000012906808
1648.249664681206,25569242.52385937,2.5409329620059404,1.33623463462057,1.009227007180012,0.9360557309134833,0.24500000012906809
1647.8569604062181,25569242.31367097,2.8715562109396244,1.5057360573008178,1.0411261847998414,0.9478959215306137,0.32000000012906804
1647.464306852756,25569242.10034499,3.194631499472685,1.6735476294189633,1.0794866401223855,0.9641955857639899,0.40500000012906806
1647.0717041888447,25569241.882905725,3.5103298993523167,1.8406789037193443,1.123952069322257,0.9847917116385726,0.5000000001290679
1646.6791525803742,25569241.660410464,3.81881860266559,2.0080784326200636,1.174180338282996,1.009553196160876,0.6050000001290681
1646.2866521915385,25569241.431942668,4.120261009802758,2.1766421684156,1.2298429845848013,1.0383782287577883,0.7200000001290682
1645.8942031852425,25569241.196605768,4.414816815454585,2.347221117064521,1.2906247356655256,1.0711919722094658,0.8450000001290681
1645.501805723475,25569240.9535174,4.702642092654127,2.5206282707657954,1.3562230429376838,1.1079445329930142,0.9800000001290681
1645.1094599676517,25569240.701804087,4.983889374894996,2.697644898441189,1.4263476315080095,1.148609191989439,1.1250000001290679
1644.717166078938,25569240.440596305,5.258707736417369,2.8790263406563903,1.5007200644620668,1.1931808428213662,1.280000000129068
1644.324924218546,25569240.169023883,5.527242870644998,3.0655072610667156,1.5790733219168207,1.2416746552923639,1.4450000001290682
1643.932734548015,25569239.886211675,5.789637166856369,3.2578064852303474,1.6611513939006033,1.2941249168306557,1.620000000129068
1643.540597229476,25569239.59127552,6.046029785121644,3.4566314602131687,1.7467088867158382,1.3505840399383051,1.8050000001290678
1643.148512425899,25569239.283318374,6.296556729524189,3.6626823531220225,1.8355106425818044,1.4111217291718312,2.000000000129068
1642.7564803013333,25569238.961426675,6.541350919729673,3.876655862719312,1.9273313718632497,1.4758242810221933,2.2050000001290675
1642.3645010211324,25569238.62466684,6.780542260941692,4.099248767467041,2.021955297472457,1.5447940082383242,2.4200000001290682
1641.9725747521732,25569238.272081908,7.01425771225326,4.331161222623687,2.119175811348132,1.6181487837484254,2.6450000001290688
1641.5807016630674,25569237.902688317,7.242621353457819,4.573099858570222,2.2187951423272065,1.696021685203351,2.8800000001290686
1641.1888819243661,25569237.515472755,7.465754450337556,4.825780687149733,2.320624035229205,1.7785607372675691,3.125000000129068
1640.7971157087593,25569237.10938912,7.683775518456745,5.089931831257395,2.424481440867042,1.8659287451343698,3.380000000129068
1640.4054031912733,25569236.683355495,7.896800385592317,5.366296181296647,2.530194215578955,1.9583031810207252,3.6450000001290688
1640.0137445494615,25569236.2362513,8.104942252612542,5.655633792896211,2.6375968323327115,2.0558761892539326,3.9200000001290687
1639.6221399635938,25569235.76691435,8.308311753077193,5.958724260561347,2.7465311004754724,2.1588546242065325,4.205000000129069
1639.2305896168446,25569235.274138104,8.507017011430689,6.276368923447251,2.856845895540244,2.2674601681592614,4.500000000129068
1638.839093695477,25569234.756668836,8.70116369991236,6.609393010868763,2.968396897782946,2.3819294918929748,4.805000000129069
1638.4476523890266,25569234.21320294,8.890855094147122,6.958647649349684,3.081046339900326,2.502514476043698,5.120000000129069
1638.0562658904837,25569233.64238419,9.07619212749248,7.325011796599516,3.194662763099032,2.6294824737603566,5.4450000001290695
1637.6649343964707,25569233.042801186,9.257273444139345,7.709394024814735,3.3091207816214827,2.7631166272103465,5.78000000012907
1637.2736581074194,25569232.412984706,9.434195451014451,8.112734239000565,3.42430085519272,2.9037162110614583,6.125000000129069
1636.882437227744,25569231.751405258,9.607052368499577,8.536005253858518,3.540089069297351,3.051597012627546,6.48000000012907
1636.4912719660115,25569231.05647064,9.775936280000781,8.980214238152092,3.656376922942513,3.207091744163702,6.84500000012907
1636.1001625351037,25569230.326523654,9.940937180392158,9.446404010514959,3.773061123688897,3.370550477337431,7.22000000012907
1635.7091091523755,25569229.55983996,10.102143023354913,9.935654150020948,3.8900433897560998,3.542341096027182,7.6050000001290705
1635.3181120398053,25569228.754626036,10.259639767649714,10.4490819632897,4.007230258817126,3.7228497654694226,8.000000000129068
1634.927171424129,25569227.90901747,10.413511422330462,10.987843110147306,4.124532903494101,3.912481399180274,8.405000000129071
1634.5362875369722,25569227.02107732,10.563840090906597,11.55313212028726,4.2418669533762445,4.111660143445756,8.820000000129069
1634.1454606149491,25569226.08879503,10.71070601456886,12.146182394778137,4.359152322607675,4.320829823728662,9.245000000129068
1633.7546908997635,25569225.110085398,10.854187614320258,12.768266082395508,4.476313044435949,4.540454414117547,9.680000000129068
1633.3639786382626,25569224.08278834,10.994361532282387,13.420693260603267,4.593277110287825,4.771018428015015,10.125000000129067
1632.9733240824828,25569223.00466882,11.131302671938249,14.104810901325024,4.709976315539888,5.013027320250984,10.580000000129068
1632.5827274896442,25569221.873417728,11.265084237544396,14.822000984584472,4.826346109897363,5.267007786722509,11.045000000129066
1632.1921891221202,25569220.686653174,11.395777772587325,15.57367820896354,4.942325453485597,5.533508038978164,11.52000000012907
